instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
12318,6/2/2012,2,1,6,10,0,6,0,1,0.6,0.6212,0.53,0.2985
12319,6/2/2012,2,1,6,11,0,6,0,1,0.58,0.5455,0.46,0.2836
12320,6/2/2012,2,1,6,12,0,6,0,1,0.62,0.6212,0.43,0.3582
12321,6/2/2012,2,1,6,13,0,6,0,1,0.62,0.6212,0.41,0.2537
12322,6/2/2012,2,1,6,14,0,6,0,1,0.64,0.6212,0.38,0.2985
12323,6/2/2012,2,1,6,15,0,6,0,1,0.64,0.6212,0.38,0.2537
12324,6/2/2012,2,1,6,16,0,6,0,1,0.64,0.6212,0.38,0.2537
12325,6/2/2012,2,1,6,17,0,6,0,1,0.64,0.6212,0.36,0
12326,6/2/2012,2,1,6,18,0,6,0,1,0.64,0.6212,0.36,0
12327,6/2/2012,2,1,6,19,0,6,0,1,0.64,0.6212,0.36,0.1642
12328,6/2/2012,2,1,6,20,0,6,0,1,0.62,0.6212,0.35,0.2836
12329,6/2/2012,2,1,6,21,0,6,0,1,0.6,0.6212,0.4,0.1045
12330,6/2/2012,2,1,6,22,0,6,0,1,0.58,0.5455,0.46,0.1343
12331,6/2/2012,2,1,6,23,0,6,0,1,0.56,0.5303,0.52,0.1045
12332,6/3/2012,2,1,6,0,0,0,0,1,0.54,0.5152,0.6,0.1642
12333,6/3/2012,2,1,6,1,0,0,0,1,0.54,0.5152,0.56,0.1343
12334,6/3/2012,2,1,6,2,0,0,0,1,0.52,0.5,0.59,0.1045
12335,6/3/2012,2,1,6,3,0,0,0,1,0.52,0.5,0.63,0.1045
12336,6/3/2012,2,1,6,4,0,0,0,1,0.5,0.4848,0.72,0.0896
12337,6/3/2012,2,1,6,5,0,0,0,1,0.5,0.4848,0.68,0
12338,6/3/2012,2,1,6,6,0,0,0,1,0.46,0.4545,0.82,0.1045
12339,6/3/2012,2,1,6,7,0,0,0,1,0.5,0.4848,0.68,0.1045
12340,6/3/2012,2,1,6,8,0,0,0,1,0.54,0.5152,0.6,0.0896
12341,6/3/2012,2,1,6,9,0,0,0,1,0.6,0.6212,0.46,0.194
12342,6/3/2012,2,1,6,10,0,0,0,1,0.62,0.6212,0.43,0.2239
12343,6/3/2012,2,1,6,11,0,0,0,1,0.64,0.6212,0.41,0.2537
12344,6/3/2012,2,1,6,12,0,0,0,1,0.66,0.6212,0.39,0.2985
12345,6/3/2012,2,1,6,13,0,0,0,1,0.68,0.6364,0.36,0.2836
12346,6/3/2012,2,1,6,14,0,0,0,1,0.68,0.6364,0.36,0.3284
12347,6/3/2012,2,1,6,15,0,0,0,1,0.7,0.6364,0.34,0
12348,6/3/2012,2,1,6,16,0,0,0,1,0.7,0.6364,0.34,0.2985
12349,6/3/2012,2,1,6,17,0,0,0,1,0.7,0.6364,0.34,0.2537
12350,6/3/2012,2,1,6,18,0,0,0,1,0.7,0.6364,0.34,0.2537
12351,6/3/2012,2,1,6,19,0,0,0,1,0.68,0.6364,0.34,0.2836
12352,6/3/2012,2,1,6,20,0,0,0,1,0.66,0.6212,0.39,0.194
12353,6/3/2012,2,1,6,21,0,0,0,1,0.62,0.6212,0.43,0.1642
12354,6/3/2012,2,1,6,22,0,0,0,1,0.62,0.6212,0.5,0.3881
12355,6/3/2012,2,1,6,23,0,0,0,1,0.58,0.5455,0.53,0.1045
12356,6/4/2012,2,1,6,0,0,1,1,1,0.58,0.5455,0.53,0
12357,6/4/2012,2,1,6,1,0,1,1,3,0.56,0.5303,0.6,0.1642
12358,6/4/2012,2,1,6,2,0,1,1,1,0.56,0.5303,0.6,0.2239
12359,6/4/2012,2,1,6,3,0,1,1,2,0.56,0.5303,0.6,0.1642
12360,6/4/2012,2,1,6,4,0,1,1,1,0.54,0.5152,0.64,0.0896
12361,6/4/2012,2,1,6,5,0,1,1,1,0.52,0.5,0.68,0
12362,6/4/2012,2,1,6,6,0,1,1,1,0.52,0.5,0.68,0
12363,6/4/2012,2,1,6,7,0,1,1,1,0.56,0.5303,0.6,0.2239
12364,6/4/2012,2,1,6,8,0,1,1,1,0.6,0.6212,0.49,0.2239
12365,6/4/2012,2,1,6,9,0,1,1,1,0.62,0.6212,0.43,0.2836
12366,6/4/2012,2,1,6,10,0,1,1,1,0.64,0.6212,0.41,0.4627
12367,6/4/2012,2,1,6,11,0,1,1,1,0.64,0.6212,0.38,0.4925
12368,6/4/2012,2,1,6,12,0,1,1,1,0.64,0.6212,0.41,0.4478
12369,6/4/2012,2,1,6,13,0,1,1,1,0.64,0.6212,0.41,0.3582
12370,6/4/2012,2,1,6,14,0,1,1,1,0.62,0.6212,0.41,0.4925
12371,6/4/2012,2,1,6,15,0,1,1,1,0.66,0.6212,0.39,0.2985
12372,6/4/2012,2,1,6,16,0,1,1,1,0.66,0.6212,0.39,0.4627
12373,6/4/2012,2,1,6,17,0,1,1,1,0.64,0.6212,0.38,0.4478
12374,6/4/2012,2,1,6,18,0,1,1,1,0.64,0.6212,0.38,0.3881
12375,6/4/2012,2,1,6,19,0,1,1,1,0.62,0.6212,0.38,0.4179
12376,6/4/2012,2,1,6,20,0,1,1,1,0.6,0.6212,0.4,0.3582
12377,6/4/2012,2,1,6,21,0,1,1,1,0.58,0.5455,0.49,0.2537
12378,6/4/2012,2,1,6,22,0,1,1,1,0.56,0.5303,0.52,0.2836
12379,6/4/2012,2,1,6,23,0,1,1,1,0.58,0.5455,0.49,0.2985
12380,6/5/2012,2,1,6,0,0,2,1,1,0.54,0.5152,0.68,0.4179
12381,6/5/2012,2,1,6,1,0,2,1,2,0.52,0.5,0.77,0.3284
12382,6/5/2012,2,1,6,2,0,2,1,3,0.52,0.5,0.72,0.2985
12383,6/5/2012,2,1,6,3,0,2,1,3,0.5,0.4848,0.82,0.194
12384,6/5/2012,2,1,6,4,0,2,1,3,0.5,0.4848,0.82,0.194
12385,6/5/2012,2,1,6,5,0,2,1,3,0.48,0.4697,0.82,0.1642
12386,6/5/2012,2,1,6,6,0,2,1,1,0.48,0.4697,0.82,0.2537
12387,6/5/2012,2,1,6,7,0,2,1,1,0.48,0.4697,0.77,0.2985
12388,6/5/2012,2,1,6,8,0,2,1,2,0.48,0.4697,0.77,0.2239
12389,6/5/2012,2,1,6,9,0,2,1,2,0.52,0.5,0.72,0.2537
12390,6/5/2012,2,1,6,10,0,2,1,2,0.52,0.5,0.63,0.2985
12391,6/5/2012,2,1,6,11,0,2,1,2,0.56,0.5303,0.56,0.194
12392,6/5/2012,2,1,6,12,0,2,1,2,0.54,0.5152,0.56,0.2239
12393,6/5/2012,2,1,6,13,0,2,1,2,0.6,0.6212,0.46,0.1642
12394,6/5/2012,2,1,6,14,0,2,1,2,0.58,0.5455,0.46,0.1642
12395,6/5/2012,2,1,6,15,0,2,1,2,0.58,0.5455,0.46,0.1343
12396,6/5/2012,2,1,6,16,0,2,1,1,0.6,0.6212,0.43,0.194
12397,6/5/2012,2,1,6,17,0,2,1,1,0.6,0.6212,0.43,0
12398,6/5/2012,2,1,6,18,0,2,1,1,0.6,0.6212,0.43,0.194
12399,6/5/2012,2,1,6,19,0,2,1,1,0.58,0.5455,0.46,0.2537
12400,6/5/2012,2,1,6,20,0,2,1,1,0.56,0.5303,0.49,0.2239
12401,6/5/2012,2,1,6,21,0,2,1,1,0.54,0.5152,0.56,0.1642
12402,6/5/2012,2,1,6,22,0,2,1,1,0.56,0.5303,0.52,0.1045
12403,6/5/2012,2,1,6,23,0,2,1,1,0.54,0.5152,0.56,0.0896
12404,6/6/2012,2,1,6,0,0,3,1,1,0.52,0.5,0.59,0.0896
12405,6/6/2012,2,1,6,1,0,3,1,1,0.52,0.5,0.68,0
12406,6/6/2012,2,1,6,2,0,3,1,1,0.5,0.4848,0.68,0
12407,6/6/2012,2,1,6,3,0,3,1,1,0.46,0.4545,0.82,0
12408,6/6/2012,2,1,6,4,0,3,1,1,0.46,0.4545,0.82,0.1045
12409,6/6/2012,2,1,6,5,0,3,1,1,0.48,0.4697,0.77,0
12410,6/6/2012,2,1,6,6,0,3,1,1,0.48,0.4697,0.77,0
12411,6/6/2012,2,1,6,7,0,3,1,1,0.5,0.4848,0.72,0
12412,6/6/2012,2,1,6,8,0,3,1,1,0.54,0.5152,0.68,0
12413,6/6/2012,2,1,6,9,0,3,1,1,0.56,0.5303,0.6,0.0896
12414,6/6/2012,2,1,6,10,0,3,1,1,0.6,0.6212,0.46,0.0896
12415,6/6/2012,2,1,6,11,0,3,1,1,0.62,0.6212,0.43,0.0896
12416,6/6/2012,2,1,6,12,0,3,1,1,0.62,0.6212,0.38,0
12417,6/6/2012,2,1,6,13,0,3,1,1,0.62,0.6212,0.41,0.0896
12418,6/6/2012,2,1,6,14,0,3,1,1,0.64,0.6212,0.38,0
12419,6/6/2012,2,1,6,15,0,3,1,1,0.64,0.6212,0.38,0
12420,6/6/2012,2,1,6,16,0,3,1,1,0.64,0.6212,0.41,0.1343
12421,6/6/2012,2,1,6,17,0,3,1,1,0.62,0.6212,0.43,0.1343
12422,6/6/2012,2,1,6,18,0,3,1,3,0.6,0.6212,0.53,0.194
12423,6/6/2012,2,1,6,19,0,3,1,1,0.56,0.5303,0.73,0.2985
12424,6/6/2012,2,1,6,20,0,3,1,1,0.54,0.5152,0.73,0.2836
12425,6/6/2012,2,1,6,21,0,3,1,1,0.54,0.5152,0.73,0.1642
12426,6/6/2012,2,1,6,22,0,3,1,1,0.52,0.5,0.77,0.0896
12427,6/6/2012,2,1,6,23,0,3,1,1,0.52,0.5,0.77,0
12428,6/7/2012,2,1,6,0,0,4,1,1,0.52,0.5,0.77,0.1343
12429,6/7/2012,2,1,6,1,0,4,1,1,0.52,0.5,0.77,0.1642
12430,6/7/2012,2,1,6,2,0,4,1,1,0.52,0.5,0.77,0.0896
12431,6/7/2012,2,1,6,3,0,4,1,1,0.5,0.4848,0.77,0.1045
12432,6/7/2012,2,1,6,4,0,4,1,1,0.46,0.4545,0.88,0.1045
12433,6/7/2012,2,1,6,5,0,4,1,1,0.48,0.4697,0.82,0.0896
12434,6/7/2012,2,1,6,6,0,4,1,1,0.46,0.4545,0.88,0.1045
12435,6/7/2012,2,1,6,7,0,4,1,1,0.5,0.4848,0.82,0.1642
12436,6/7/2012,2,1,6,8,0,4,1,1,0.52,0.5,0.77,0
12437,6/7/2012,2,1,6,9,0,4,1,1,0.58,0.5455,0.68,0
12438,6/7/2012,2,1,6,10,0,4,1,1,0.6,0.6061,0.64,0.0896
12439,6/7/2012,2,1,6,11,0,4,1,1,0.66,0.6212,0.47,0.2239
12440,6/7/2012,2,1,6,12,0,4,1,1,0.7,0.6364,0.42,0
12441,6/7/2012,2,1,6,13,0,4,1,1,0.7,0.6364,0.37,0.2836
12442,6/7/2012,2,1,6,14,0,4,1,1,0.72,0.6515,0.37,0.2537
12443,6/7/2012,2,1,6,15,0,4,1,1,0.74,0.6515,0.3,0
12444,6/7/2012,2,1,6,16,0,4,1,1,0.72,0.6515,0.34,0.2239
12445,6/7/2012,2,1,6,17,0,4,1,1,0.72,0.6515,0.34,0.2537
12446,6/7/2012,2,1,6,18,0,4,1,1,0.7,0.6364,0.34,0.2836
12447,6/7/2012,2,1,6,19,0,4,1,1,0.7,0.6364,0.34,0.2836
12448,6/7/2012,2,1,6,20,0,4,1,1,0.66,0.6212,0.36,0.2985
12449,6/7/2012,2,1,6,21,0,4,1,1,0.62,0.6212,0.41,0.3284
12450,6/7/2012,2,1,6,22,0,4,1,1,0.6,0.6212,0.46,0.1642
12451,6/7/2012,2,1,6,23,0,4,1,1,0.56,0.5303,0.52,0.1343
12452,6/8/2012,2,1,6,0,0,5,1,1,0.56,0.5303,0.56,0.1642
12453,6/8/2012,2,1,6,1,0,5,1,1,0.56,0.5303,0.56,0.1642
12454,6/8/2012,2,1,6,2,0,5,1,1,0.56,0.5303,0.56,0
12455,6/8/2012,2,1,6,3,0,5,1,1,0.54,0.5152,0.6,0.0896
12456,6/8/2012,2,1,6,4,0,5,1,1,0.52,0.5,0.63,0
12457,6/8/2012,2,1,6,5,0,5,1,1,0.5,0.4848,0.72,0.1045
12458,6/8/2012,2,1,6,6,0,5,1,1,0.52,0.5,0.68,0.0896
12459,6/8/2012,2,1,6,7,0,5,1,1,0.52,0.5,0.72,0.1045
12460,6/8/2012,2,1,6,8,0,5,1,1,0.58,0.5455,0.6,0.0896
12461,6/8/2012,2,1,6,9,0,5,1,1,0.62,0.6212,0.53,0.1642
12462,6/8/2012,2,1,6,10,0,5,1,1,0.66,0.6212,0.47,0.2537
12463,6/8/2012,2,1,6,11,0,5,1,1,0.7,0.6364,0.42,0.2537
12464,6/8/2012,2,1,6,12,0,5,1,1,0.72,0.6515,0.39,0.3284
12465,6/8/2012,2,1,6,13,0,5,1,1,0.74,0.6515,0.37,0.2537
12466,6/8/2012,2,1,6,14,0,5,1,1,0.76,0.6667,0.31,0.3881
12467,6/8/2012,2,1,6,15,0,5,1,1,0.76,0.6667,0.29,0.2836
12468,6/8/2012,2,1,6,16,0,5,1,1,0.76,0.6667,0.29,0.2985
12469,6/8/2012,2,1,6,17,0,5,1,1,0.76,0.6667,0.29,0.194
12470,6/8/2012,2,1,6,18,0,5,1,1,0.76,0.6667,0.27,0.2239
12471,6/8/2012,2,1,6,19,0,5,1,1,0.74,0.6515,0.3,0.2239
12472,6/8/2012,2,1,6,20,0,5,1,1,0.72,0.6515,0.32,0.1343
12473,6/8/2012,2,1,6,21,0,5,1,1,0.7,0.6364,0.37,0.1343
12474,6/8/2012,2,1,6,22,0,5,1,1,0.68,0.6364,0.41,0.1045
12475,6/8/2012,2,1,6,23,0,5,1,1,0.64,0.6212,0.57,0.1642
12476,6/9/2012,2,1,6,0,0,6,0,1,0.64,0.6212,0.53,0.1045
12477,6/9/2012,2,1,6,1,0,6,0,1,0.64,0.6212,0.53,0.0896
12478,6/9/2012,2,1,6,2,0,6,0,1,0.64,0.6212,0.5,0.2239
12479,6/9/2012,2,1,6,3,0,6,0,1,0.62,0.6212,0.57,0
12480,6/9/2012,2,1,6,4,0,6,0,1,0.62,0.6212,0.57,0
12481,6/9/2012,2,1,6,5,0,6,0,1,0.6,0.6212,0.56,0.1045
12482,6/9/2012,2,1,6,6,0,6,0,1,0.56,0.5303,0.64,0.1045
12483,6/9/2012,2,1,6,7,0,6,0,1,0.58,0.5455,0.64,0.1045
12484,6/9/2012,2,1,6,8,0,6,0,1,0.62,0.6061,0.61,0.1045
12485,6/9/2012,2,1,6,9,0,6,0,1,0.64,0.6212,0.57,0.1642
12486,6/9/2012,2,1,6,10,0,6,0,1,0.7,0.6515,0.51,0.1045
12487,6/9/2012,2,1,6,11,0,6,0,1,0.76,0.6667,0.35,0
12488,6/9/2012,2,1,6,12,0,6,0,1,0.8,0.697,0.29,0.2537
12489,6/9/2012,2,1,6,13,0,6,0,1,0.82,0.697,0.24,0.2836
12490,6/9/2012,2,1,6,14,0,6,0,1,0.82,0.697,0.23,0.194
12491,6/9/2012,2,1,6,15,0,6,0,1,0.84,0.7121,0.2,0.2985
12492,6/9/2012,2,1,6,16,0,6,0,1,0.82,0.697,0.24,0.194
12493,6/9/2012,2,1,6,17,0,6,0,1,0.84,0.7121,0.24,0
12494,6/9/2012,2,1,6,18,0,6,0,1,0.82,0.697,0.24,0.2239
12495,6/9/2012,2,1,6,19,0,6,0,1,0.8,0.697,0.29,0.1642
12496,6/9/2012,2,1,6,20,0,6,0,1,0.76,0.6667,0.35,0.2239
12497,6/9/2012,2,1,6,21,0,6,0,1,0.74,0.6515,0.4,0.194
12498,6/9/2012,2,1,6,22,0,6,0,1,0.7,0.6515,0.58,0.1642
12499,6/9/2012,2,1,6,23,0,6,0,1,0.68,0.6364,0.61,0.1642
12500,6/10/2012,2,1,6,0,0,0,0,1,0.66,0.6212,0.69,0.1045
12501,6/10/2012,2,1,6,1,0,0,0,1,0.64,0.6061,0.73,0.1343
12502,6/10/2012,2,1,6,2,0,0,0,1,0.64,0.6061,0.69,0.1343
12503,6/10/2012,2,1,6,3,0,0,0,1,0.64,0.6061,0.73,0.1045
12504,6/10/2012,2,1,6,4,0,0,0,1,0.62,0.5909,0.78,0.0896
12505,6/10/2012,2,1,6,5,0,0,0,1,0.62,0.6061,0.69,0.0896
12506,6/10/2012,2,1,6,6,0,0,0,1,0.62,0.5909,0.73,0
12507,6/10/2012,2,1,6,7,0,0,0,1,0.6,0.5758,0.78,0.1045
12508,6/10/2012,2,1,6,8,0,0,0,1,0.64,0.6061,0.73,0.0896
12509,6/10/2012,2,1,6,9,0,0,0,1,0.7,0.6515,0.58,0
12510,6/10/2012,2,1,6,10,0,0,0,1,0.76,0.6818,0.4,0.1045
12511,6/10/2012,2,1,6,11,0,0,0,1,0.76,0.6818,0.45,0.0896
12512,6/10/2012,2,1,6,12,0,0,0,1,0.82,0.7121,0.3,0
12513,6/10/2012,2,1,6,13,0,0,0,1,0.84,0.7273,0.28,0.1343
12514,6/10/2012,2,1,6,14,0,0,0,1,0.84,0.7273,0.3,0.1343
12515,6/10/2012,2,1,6,15,0,0,0,1,0.84,0.7273,0.3,0.2239
12516,6/10/2012,2,1,6,16,0,0,0,1,0.84,0.7424,0.36,0.2836
12517,6/10/2012,2,1,6,17,0,0,0,1,0.82,0.7424,0.41,0.2836
12518,6/10/2012,2,1,6,18,0,0,0,1,0.82,0.7273,0.38,0.2239
12519,6/10/2012,2,1,6,19,0,0,0,1,0.82,0.7121,0.28,0.2836
12520,6/10/2012,2,1,6,20,0,0,0,1,0.76,0.6818,0.48,0.1642
12521,6/10/2012,2,1,6,21,0,0,0,1,0.72,0.6818,0.62,0.1642
12522,6/10/2012,2,1,6,22,0,0,0,1,0.7,0.6515,0.65,0.1642
12523,6/10/2012,2,1,6,23,0,0,0,1,0.72,0.6667,0.58,0.1045
12524,6/11/2012,2,1,6,0,0,1,1,1,0.7,0.6515,0.65,0.1045
12525,6/11/2012,2,1,6,1,0,1,1,1,0.66,0.6212,0.74,0.1642
12526,6/11/2012,2,1,6,2,0,1,1,1,0.66,0.6212,0.74,0.1045
12527,6/11/2012,2,1,6,3,0,1,1,1,0.64,0.5909,0.78,0.1045
12528,6/11/2012,2,1,6,4,0,1,1,1,0.64,0.5909,0.78,0.1343
12529,6/11/2012,2,1,6,5,0,1,1,1,0.64,0.5909,0.78,0.1343
12530,6/11/2012,2,1,6,6,0,1,1,1,0.62,0.5758,0.83,0.1045
12531,6/11/2012,2,1,6,7,0,1,1,1,0.64,0.5909,0.78,0.1045
12532,6/11/2012,2,1,6,8,0,1,1,1,0.66,0.6212,0.74,0.1343
12533,6/11/2012,2,1,6,9,0,1,1,1,0.7,0.6515,0.65,0.1343
12534,6/11/2012,2,1,6,10,0,1,1,1,0.72,0.6818,0.62,0.1642
12535,6/11/2012,2,1,6,11,0,1,1,2,0.76,0.6818,0.48,0.2239
12536,6/11/2012,2,1,6,12,0,1,1,2,0.8,0.7273,0.43,0.194
12537,6/11/2012,2,1,6,13,0,1,1,2,0.8,0.7121,0.41,0.2985
12538,6/11/2012,2,1,6,14,0,1,1,2,0.82,0.7273,0.34,0.2836
12539,6/11/2012,2,1,6,15,0,1,1,1,0.8,0.7121,0.41,0.3582
12540,6/11/2012,2,1,6,16,0,1,1,2,0.8,0.7121,0.41,0.4179
12541,6/11/2012,2,1,6,17,0,1,1,2,0.8,0.7121,0.41,0.3582
12542,6/11/2012,2,1,6,18,0,1,1,2,0.8,0.7273,0.43,0.2985
12543,6/11/2012,2,1,6,19,0,1,1,2,0.76,0.6818,0.48,0.3284
12544,6/11/2012,2,1,6,20,0,1,1,2,0.74,0.6667,0.48,0.2239
12545,6/11/2012,2,1,6,21,0,1,1,2,0.72,0.6667,0.58,0.194
12546,6/11/2012,2,1,6,22,0,1,1,2,0.72,0.6667,0.58,0.194
12547,6/11/2012,2,1,6,23,0,1,1,2,0.7,0.6515,0.58,0.2239
12548,6/12/2012,2,1,6,0,0,2,1,2,0.7,0.6515,0.58,0.2239
12549,6/12/2012,2,1,6,1,0,2,1,2,0.68,0.6364,0.65,0.1642
12550,6/12/2012,2,1,6,2,0,2,1,2,0.68,0.6364,0.65,0.194
12551,6/12/2012,2,1,6,3,0,2,1,2,0.66,0.6212,0.69,0.2537
12552,6/12/2012,2,1,6,4,0,2,1,3,0.6,0.5455,0.88,0.1642
12553,6/12/2012,2,1,6,5,0,2,1,3,0.6,0.5455,0.88,0.1343
12554,6/12/2012,2,1,6,6,0,2,1,2,0.6,0.5455,0.88,0.1343
12555,6/12/2012,2,1,6,7,0,2,1,3,0.62,0.5606,0.88,0.2537
12556,6/12/2012,2,1,6,8,0,2,1,2,0.62,0.5606,0.88,0.2239
12557,6/12/2012,2,1,6,9,0,2,1,2,0.64,0.5758,0.89,0.2836
12558,6/12/2012,2,1,6,10,0,2,1,3,0.64,0.5758,0.89,0.2836
12559,6/12/2012,2,1,6,11,0,2,1,3,0.66,0.6061,0.83,0.3582
12560,6/12/2012,2,1,6,12,0,2,1,3,0.66,0.6061,0.83,0.2537
12561,6/12/2012,2,1,6,13,0,2,1,3,0.66,0.6061,0.83,0.194
12562,6/12/2012,2,1,6,14,0,2,1,3,0.64,0.5758,0.89,0.2537
12563,6/12/2012,2,1,6,15,0,2,1,3,0.66,0.5909,0.89,0.194
12564,6/12/2012,2,1,6,16,0,2,1,2,0.66,0.5909,0.89,0.2836
12565,6/12/2012,2,1,6,17,0,2,1,2,0.66,0.5909,0.89,0.2836
12566,6/12/2012,2,1,6,18,0,2,1,1,0.68,0.6364,0.83,0.194
12567,6/12/2012,2,1,6,19,0,2,1,1,0.68,0.6364,0.83,0.194
12568,6/12/2012,2,1,6,20,0,2,1,1,0.68,0.6364,0.83,0.194
12569,6/12/2012,2,1,6,21,0,2,1,1,0.68,0.6364,0.83,0.1045
12570,6/12/2012,2,1,6,22,0,2,1,1,0.66,0.5909,0.94,0.1045
12571,6/12/2012,2,1,6,23,0,2,1,3,0.66,0.5909,0.94,0.2239
12572,6/13/2012,2,1,6,0,0,3,1,2,0.66,0.5909,0.94,0.194
12573,6/13/2012,2,1,6,1,0,3,1,1,0.64,0.5909,0.78,0
12574,6/13/2012,2,1,6,2,0,3,1,1,0.62,0.5758,0.83,0.1343
12575,6/13/2012,2,1,6,3,0,3,1,1,0.62,0.5758,0.83,0.194
12576,6/13/2012,2,1,6,4,0,3,1,1,0.6,0.5606,0.83,0.1343
12577,6/13/2012,2,1,6,5,0,3,1,1,0.6,0.5606,0.83,0.194
12578,6/13/2012,2,1,6,6,0,3,1,1,0.6,0.5606,0.83,0.2239
12579,6/13/2012,2,1,6,7,0,3,1,1,0.6,0.5606,0.83,0.2985
12580,6/13/2012,2,1,6,8,0,3,1,2,0.62,0.5909,0.73,0.5224
12581,6/13/2012,2,1,6,9,0,3,1,2,0.64,0.6061,0.69,0.5821
12582,6/13/2012,2,1,6,10,0,3,1,2,0.64,0.6061,0.65,0.4179
12583,6/13/2012,2,1,6,11,0,3,1,2,0.66,0.6212,0.54,0.4478
12584,6/13/2012,2,1,6,12,0,3,1,2,0.68,0.6364,0.44,0.4179
12585,6/13/2012,2,1,6,13,0,3,1,2,0.7,0.6364,0.45,0.3881
12586,6/13/2012,2,1,6,14,0,3,1,2,0.72,0.6515,0.37,0.4179
12587,6/13/2012,2,1,6,15,0,3,1,1,0.72,0.6515,0.32,0.4925
12588,6/13/2012,2,1,6,16,0,3,1,1,0.72,0.6515,0.3,0.4925
12589,6/13/2012,2,1,6,17,0,3,1,1,0.72,0.6515,0.32,0.4925
12590,6/13/2012,2,1,6,18,0,3,1,1,0.72,0.6515,0.32,0.4478
12591,6/13/2012,2,1,6,19,0,3,1,1,0.7,0.6364,0.34,0.3881
12592,6/13/2012,2,1,6,20,0,3,1,1,0.68,0.6364,0.36,0.4179
12593,6/13/2012,2,1,6,21,0,3,1,1,0.64,0.6212,0.44,0.3582
12594,6/13/2012,2,1,6,22,0,3,1,1,0.62,0.6212,0.5,0.2985
12595,6/13/2012,2,1,6,23,0,3,1,1,0.62,0.6212,0.5,0.2836
12596,6/14/2012,2,1,6,0,0,4,1,1,0.6,0.6212,0.53,0.2985
12597,6/14/2012,2,1,6,1,0,4,1,1,0.6,0.6212,0.56,0.2239
12598,6/14/2012,2,1,6,2,0,4,1,2,0.62,0.6212,0.53,0.2537
12599,6/14/2012,2,1,6,3,0,4,1,2,0.62,0.6212,0.53,0.2836
12600,6/14/2012,2,1,6,4,0,4,1,2,0.6,0.6212,0.56,0.2537
12601,6/14/2012,2,1,6,5,0,4,1,2,0.6,0.6212,0.56,0.2537
12602,6/14/2012,2,1,6,6,0,4,1,1,0.58,0.5455,0.6,0.2836
12603,6/14/2012,2,1,6,7,0,4,1,1,0.6,0.6061,0.6,0.2836
12604,6/14/2012,2,1,6,8,0,4,1,1,0.6,0.6061,0.64,0.3284
12605,6/14/2012,2,1,6,9,0,4,1,1,0.62,0.6061,0.61,0.2239
12606,6/14/2012,2,1,6,10,0,4,1,1,0.64,0.6061,0.65,0.4179
12607,6/14/2012,2,1,6,11,0,4,1,1,0.66,0.6212,0.57,0.2537
12608,6/14/2012,2,1,6,12,0,4,1,2,0.66,0.6212,0.61,0.2239
12609,6/14/2012,2,1,6,13,0,4,1,1,0.68,0.6364,0.57,0.1642
12610,6/14/2012,2,1,6,14,0,4,1,1,0.7,0.6515,0.54,0.2836
12611,6/14/2012,2,1,6,15,0,4,1,1,0.74,0.6667,0.48,0.2985
12612,6/14/2012,2,1,6,16,0,4,1,1,0.72,0.6667,0.51,0.2836
12613,6/14/2012,2,1,6,17,0,4,1,1,0.72,0.6667,0.48,0.2239
12614,6/14/2012,2,1,6,18,0,4,1,1,0.74,0.6667,0.42,0.194
12615,6/14/2012,2,1,6,19,0,4,1,1,0.7,0.6515,0.48,0.2537
12616,6/14/2012,2,1,6,20,0,4,1,1,0.66,0.6212,0.65,0.2537
12617,6/14/2012,2,1,6,21,0,4,1,1,0.64,0.6061,0.65,0.1642
12618,6/14/2012,2,1,6,22,0,4,1,2,0.64,0.6061,0.65,0.2239
12619,6/14/2012,2,1,6,23,0,4,1,2,0.62,0.6061,0.69,0.1642
12620,6/15/2012,2,1,6,0,0,5,1,1,0.6,0.5909,0.73,0.1642
12621,6/15/2012,2,1,6,1,0,5,1,1,0.58,0.5455,0.78,0.194
12622,6/15/2012,2,1,6,2,0,5,1,1,0.56,0.5303,0.83,0.1045
12623,6/15/2012,2,1,6,3,0,5,1,1,0.56,0.5303,0.83,0.1642
12624,6/15/2012,2,1,6,4,0,5,1,1,0.56,0.5303,0.83,0.1642
12625,6/15/2012,2,1,6,5,0,5,1,1,0.54,0.5152,0.88,0.1045
12626,6/15/2012,2,1,6,6,0,5,1,1,0.54,0.5152,0.83,0.1343
12627,6/15/2012,2,1,6,7,0,5,1,1,0.56,0.5303,0.83,0.1642
12628,6/15/2012,2,1,6,8,0,5,1,1,0.6,0.5909,0.69,0.1642
12629,6/15/2012,2,1,6,9,0,5,1,1,0.62,0.6061,0.65,0.1642
12630,6/15/2012,2,1,6,10,0,5,1,1,0.64,0.6212,0.57,0.1642
12631,6/15/2012,2,1,6,11,0,5,1,1,0.66,0.6212,0.5,0.194
12632,6/15/2012,2,1,6,12,0,5,1,1,0.7,0.6364,0.45,0.1642
12633,6/15/2012,2,1,6,13,0,5,1,1,0.7,0.6364,0.42,0.2537
12634,6/15/2012,2,1,6,14,0,5,1,1,0.72,0.6515,0.39,0.194
12635,6/15/2012,2,1,6,15,0,5,1,1,0.72,0.6515,0.39,0.194
12636,6/15/2012,2,1,6,16,0,5,1,1,0.72,0.6515,0.37,0.194
12637,6/15/2012,2,1,6,17,0,5,1,1,0.74,0.6515,0.37,0.2836
